BioProject	SRR_ID	sample_alias	group	class	condition	condition_original	condition_raw	srr_description	binary_split	exclude	in_prev_loso	prev_loso_ref	prev_loso_contrast	n_in_orig_condition	is_singleton	has_local_counts	organism	library_layout	annotation_status	annotation_confidence	annotation_basis	annotation_notes	source_url	manuscript_url
PRJNA664293	SRR12676595	EGFP-CAG78 transfected SK-N-MC	1	control	control	egfp_cag78	EGFP-CAG78	EGFP-CAG78 transfected SK-N-MC | RNA-seq of EGFP-CAG78 transfected SK-N-MC cells, biological replicate 1 | SK-N-MC transfected with EGFP-CAG78 plasmid	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR12676596	EGFP-CAG27 transfected SK-N-MC	1	control	control	egfp_cag27	EGFP-CAG27	EGFP-CAG27 transfected SK-N-MC | RNA-seq of EGFP-CAG27 transfected SK-N-MC cells, biological replicate 2 | SK-N-MC transfected with EGFP-CAG27 plasmid	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR12676597	EGFP-CAG27 transfected SK-N-MC	1	control	control	egfp_cag27	EGFP-CAG27	EGFP-CAG27 transfected SK-N-MC | RNA-seq of EGFP-CAG27 transfected SK-N-MC cells, biological replicate 1 | SK-N-MC transfected with EGFP-CAG27 plasmid	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR12676600	Untransfected SK-N-MC	1	control	control	untransfected	untransfected SK-N-MC	Untransfected SK-N-MC | RNA-seq of untransfected SK-N-MC cells, biological replicate 2	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR12676601	Untransfected SK-N-MC	1	control	control	untransfected	untransfected SK-N-MC	Untransfected SK-N-MC | RNA-seq of untransfected SK-N-MC cells, biological replicate 1	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR13787138	Untransfected SK-N-MC treated with DB213	1	treatment	treatment	untransfected_db213	untransfected SK-N-MC + DB213	Untransfected SK-N-MC treated with DB213 | RNA-seq of untransfected SK-N-MC cells treated with DB213, biological replicate 2	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR13787139	Untransfected SK-N-MC treated with DB213	1	treatment	treatment	untransfected_db213	untransfected SK-N-MC + DB213	Untransfected SK-N-MC treated with DB213 | RNA-seq of untransfected SK-N-MC cells treated with DB213, biological replicate 1	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR13787144	EGFP-CAG78 transfected SK-N-MC treated with DB213	1	treatment	treatment	egfp_cag78_db213	EGFP-CAG78 + DB213	EGFP-CAG78 transfected SK-N-MC treated with DB213 | RNA-seq of EGFP-CAG78 transfected SK-N-MC cells treated with DB213, biological replicate 2 | SK-N-MC transfected with EGFP-CAG78 plasmid treated with DB213	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR13787145	EGFP-CAG78 transfected SK-N-MC treated with DB213	1	treatment	treatment	egfp_cag78_db213	EGFP-CAG78 + DB213	EGFP-CAG78 transfected SK-N-MC treated with DB213 | RNA-seq of EGFP-CAG78 transfected SK-N-MC cells treated with DB213, biological replicate 1 | SK-N-MC transfected with EGFP-CAG78 plasmid treated with DB213	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR13787146	EGFP-CAG27 transfected SK-N-MC treated with DB213	1	treatment	treatment	egfp_cag27_db213	EGFP-CAG27 + DB213	EGFP-CAG27 transfected SK-N-MC treated with DB213 | RNA-seq of EGFP-CAG27 transfected SK-N-MC cells treated with DB213, biological replicate 2 | SK-N-MC transfected with EGFP-CAG27 plasmid and treated with DB213	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA664293	SRR13787147	EGFP-CAG27 transfected SK-N-MC treated with DB213	1	treatment	treatment	egfp_cag27_db213	EGFP-CAG27 + DB213	EGFP-CAG27 transfected SK-N-MC treated with DB213 | RNA-seq of EGFP-CAG27 transfected SK-N-MC cells treated with DB213, biological replicate 1 | SK-N-MC transfected with EGFP-CAG27 plasmid and treated with DB213	technical_control_vs_treatment		yes	egfp_cag27	egfp_cag27_db213 vs egfp_cag27	2	no	yes	Homo sapiens	PAIRED, SINGLE	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA664293	
PRJNA673295	SRR12951090	3D caco-2 spheroids+AME/TiO2	1	control	control	ame	AME	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951091	3D caco-2 spheroids+AME/TiO2	1	control	control	ame	AME	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951092	3D caco-2 spheroids+AME/TiO2	1	control	control	ame	AME	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951093	3D caco-2 spheroids+AME/TiO2	1	control	control	control	control / com	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951096	3D caco-2 spheroids+AME/TiO2	1	control	control	control	control / com	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951097	3D caco-2 spheroids+AME/TiO2	1	control	control	control	control / com	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951086	3D caco-2 spheroids+AME/TiO2	1	treatment	treatment	ame_tio2	AME + TiO2	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951087	3D caco-2 spheroids+AME/TiO2	1	treatment	treatment	tio2	TiO2	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951088	3D caco-2 spheroids+AME/TiO2	1	treatment	treatment	tio2	TiO2	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951089	3D caco-2 spheroids+AME/TiO2	1	treatment	treatment	tio2	TiO2	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951094	3D caco-2 spheroids+AME/TiO2	1	treatment	treatment	ame_tio2	AME + TiO2	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673295	SRR12951095	3D caco-2 spheroids+AME/TiO2	1	treatment	treatment	ame_tio2	AME + TiO2	3D caco-2 spheroids+AME/TiO2 | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	ame	ame_tio2 vs ame	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673295	
PRJNA673745	SRR12964252	3D caco-2 spheroids+ZnO2/EGCG	1	control	control	control	control / con	3D caco-2 spheroids+ZnO2/EGCG | Homo sapiens Raw sequence	technical_control_vs_treatment		yes	control	egcg vs control	3	no	yes	Homo sapiens	PAIRED	technical_binary_standardized	deterministic	reviewed source conditions partitioned into two technical classes	Primary group/class/condition are standardized technical labels. The prior reviewed biological annotation is retained in *_reviewed_previous columns.	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA673745	
